t,x,y,z
2.19,-4.596274258123545,-4.5659296227855455,22.510597490373883
2.2,-4.602124864668983,-4.7817969420551165,22.13096319324709
2.21,-4.628958241092736,-5.013374995688566,21.77226239367562
2.22,-4.676670591967626,-5.260418169766648,21.435510535716602
2.23,-4.7445287381950365,-5.523726743974072,21.12199943850255
2.24,-4.83116375929787,-5.805376563322448,20.83388226191912
2.25,-4.936660427560721,-6.105220482993798,20.57318588214516
2.2600000000000002,-5.0611558778112915,-6.423027710357532,20.341923127919017
2.27,-5.204787244877262,-6.758567452783007,20.142106827979067
2.2800000000000002,-5.367691663586338,-7.111608917639639,19.975749811063654
2.29,-5.5500062687661975,-7.481921312296782,19.84486490591116
2.3000000000000003,-5.751868195244548,-7.869273844123853,19.751464941259933
2.31,-5.973337176845135,-8.274506557198498,19.698953329217144
2.32,-6.213845643615458,-8.697236872392159,19.691677078292567
2.33,-6.472568766192332,-9.134985572392356,19.732706427783807
2.34,-6.748681554551989,-9.585270126560726,19.825108729620318
2.35,-7.041359018670707,-10.045608004258987,19.971951335731564
2.36,-7.350207750963502,-10.513569392968018,20.176979646970914
2.37,-7.675438923015351,-10.985062012921421,20.445302440228804
2.38,-8.014668883327849,-11.453432392405679,20.77848633294154
2.39,-8.365265715939852,-11.911885183219425,21.177734468029627
2.4,-8.72461392655679,-12.353617293238116,21.644291533806385
2.41,-9.091249112265098,-12.770387081201028,22.18221305832499
2.42,-9.46155562786304,-13.15206944712353,22.789784312510996
2.43,-9.83049351700644,-13.48863191934624,23.46162168594862
2.44,-10.193026706941376,-13.770021102561435,24.192369733303032
2.45,-10.544592208873338,-13.982781786966498,24.98019283461694
2.46,-10.879459298248412,-14.116813655908897,25.81509249472434
2.47,-11.191119909310704,-14.165576322098108,26.681498125225936
2.48,-11.473062883933478,-14.122514783686816,27.563844771518298
2.49,-11.717502577176177,-13.975395050611338,28.448888127635907
2.5,-11.918580943733993,-13.72235502083276,29.31986750000234
2.5100000000000002,-12.072276261207064,-13.370499679274225,30.15667565833589
2.52,-12.174566226237442,-12.926932900486076,30.939205233384616
2.5300000000000002,-12.219094083872676,-12.394368866504031,31.64818112658994
2.54,-12.203514708506978,-11.783469882354066,32.27070399606553
2.5500000000000003,-12.129566822486883,-11.11277195798241,32.79616949958759
2.56,-11.997485237182882,-10.39944589249275,33.21271056876048
2.57,-11.806371931635011,-9.657733843627966,33.51202498287747
2.58,-11.562665125809112,-8.906374569327925,33.697110689217844
2.59,-11.273047885329476,-8.164413882798165,33.77121878430625
