theta1,theta2,time,P1_x,P1_y,P2_x,P2_y
44.01507564254089,73.65748561462956,0.0,0.6948476188104941,-0.7191569972081105,1.654444387386427,-1.0005358196852603
44.01507564254089,73.65748561462956,0.01,0.6946901352947714,-0.7193091240378731,1.6542079737845987,-1.00095698506261
44.01507564254089,73.65748561462956,0.02,0.6942177657378197,-0.7197650267510848,1.6534982645407195,-1.002220199506798
44.01507564254089,73.65748561462956,0.03,0.693430752280132,-0.720523276370868,1.65231385250619,-1.0043246155165169
44.01507564254089,73.65748561462956,0.04,0.692329510512956,-0.7215814914982859,1.650652396178947,-1.0072688149986613
44.01507564254089,73.65748561462956,0.05,0.6909146319725123,-0.7229363535791292,1.6485106152148479,-1.0110507976428458
44.01507564254089,73.65748561462956,0.06,0.689186901275748,-0.7245836149885895,1.6458842933419175,-1.015667967047902
44.01507564254089,73.65748561462956,0.07,0.6871473124250072,-0.7265181147274234,1.6427682781773325,-1.0211171130532712
44.01507564254089,73.65748561462956,0.08,0.684797088976143,-0.7287337970272824,1.6391564818543531,-1.0273943890462731
44.01507564254089,73.65748561462956,0.09,0.6821377067177566,-0.7312237339377325,1.635041882355959,-1.0344952823086242
44.01507564254089,73.65748561462956,0.1,0.6791709198997082,-0.7339801506598008,1.6304165241934219,-1.0424145850407367
44.01507564254089,73.65748561462956,0.11,0.675898789020579,-0.7369944552033718,1.6252715201721624,-1.051146356909829
44.01507564254089,73.65748561462956,0.12,0.6723237108317563,-0.7402572713951662,1.6195970534024866,-1.0606838846077333
44.01507564254089,73.65748561462956,0.13,0.6684484487928358,-0.7437584764602361,1.6133823800811935,-1.0710196344058889
44.01507564254089,73.65748561462956,0.14,0.6642761649865213,-0.747487241784634,1.6066158329788593,-1.0821452016901028
44.01507564254089,73.65748561462956,0.15,0.6598104519581627,-0.7514320777600362,1.5992848262099015,-1.0940512542874217
44.01507564254089,73.65748561462956,0.16,0.6550553629412679,-0.7555808834809704,1.5913758611208455,-1.1067274692378988
44.01507564254089,73.65748561462956,0.17,0.6500154423948691,-0.759920998951998,1.582874534296013,-1.1201624661061462
44.01507564254089,73.65748561462956,0.18,0.6446957515835228,-0.7644392637025892,1.5737655473192098,-1.1343437306283735
44.01507564254089,73.65748561462956,0.19,0.6391018936697743,-0.7691220771163109,1.5640327194665993,-1.1492575365130937
44.01507564254089,73.65748561462956,0.2,0.6332400334476521,-0.7739554638603028,1.5536590039277915,-1.1648888581620434
44.01507564254089,73.65748561462956,0.21,0.6271169115293347,-0.7789251435625304,1.5426265074666188,-1.1812212779545364
44.01507564254089,73.65748561462956,0.22,0.6207398533783974,-0.7840166034133242,1.5309165159197027,-1.1982368865540354
44.01507564254089,73.65748561462956,0.23,0.6141167694899105,-0.7892151756215007,1.5185095243105176,-1.2159161775279796
44.01507564254089,73.65748561462956,0.24,0.6072561483972889,-0.7945061171782694,1.5053852750660015,-1.2342379352552597
44.01507564254089,73.65748561462956,0.25,0.6001670390979496,-0.7998746934241641,1.4915228038520727,-1.2531791172274094
44.01507564254089,73.65748561462956,0.26,0.5928590220432166,-0.8053062647104894,1.4769004949485034,-1.2727147308120899
44.01507564254089,73.65748561462956,0.27,0.58534216899937,-0.810786374571695,1.4614961486517157,-1.2928177054407133
44.01507564254089,73.65748561462956,0.28,0.5776269867081669,-0.816300841740619,1.4452870603744423,-1.3134587608824482
44.01507564254089,73.65748561462956,0.29,0.5697243497397024,-0.8218358505891996,1.4282501170234219,-1.3346062737903637
44.01507564254089,73.65748561462956,0.3,0.5616454108552303,-0.8273780468838049,1.410361907446763,-1.3562261426668898
44.01507564254089,73.65748561462956,0.31,0.5534014978354391,-0.8329146307956731,1.3915988540498527,-1.3782816558670166
44.01507564254089,73.65748561462956,0.32,0.5450039923850608,-0.838433448929815,1.3719373674705997,-1.4007333628277627
44.01507564254089,73.65748561462956,0.33,0.5364641855031673,-0.843923087533706,1.3513540225335647,-1.423538954729017
44.01507564254089,73.65748561462956,0.34,0.5277931168203223,-0.8493729603873021,1.329825763875594,-1.4466531568257193
44.01507564254089,73.65748561462956,0.35000000000000003,0.5190013896850338,-0.8547733954124939,1.307330138164397,-1.47002763905569
44.01507564254089,73.65748561462956,0.36,0.5100989687576994,-0.8601157143503028,1.2838455591002753,-1.493610950270225
44.01507564254089,73.65748561462956,0.37,0.5010949575597426,-0.8653923061295379,1.2593516047930486,-1.517348483281427
44.01507564254089,73.65748561462956,0.38,0.49199735787376536,-0.8705966918414255,1.2338293474773674,-1.5411824799407272
44.01507564254089,73.65748561462956,0.39,0.4828128139609851,-0.875723578919213,1.2072617171300557,-1.5650520831152388
44.01507564254089,73.65748561462956,0.4,0.473546347979152,-0.8807689006292218,1.179633897415667,-1.588893446546631
44.01507564254089,73.65748561462956,0.41000000000000003,0.4642010883551263,-0.8857298400584211,1.1509337485491486,-1.6126399125040032
44.01507564254089,73.65748561462956,0.42,0.4547780000008528,-0.8906048342083174,1.1211522533151927,-1.636222265951806
44.01507564254089,73.65748561462956,0.43,0.44527562600602055,-0.8953935541899699,1.090283977336422,-1.6595690750711598
44.01507564254089,73.65748561462956,0.44,0.4356898454829662,-0.9000968606450247,1.0583275327285075,-1.6826071228279071
44.01507564254089,73.65748561462956,0.45,0.426013670166573,-0.9047167251859591,1.0252860313459151,-1.7052619376046807
44.01507564254089,73.65748561462956,0.46,0.4162370778751337,-0.9092561217841593,0.9911675106729732,-1.7274584179450105
44.01507564254089,73.65748561462956,0.47000000000000003,0.4063469080954191,-0.9137188792409255,0.9559853134734448,-1.7491215506117448
