t,x,y,z
0.0,1.0,1.0,1.0
0.01,1.142191513332372,1.0095783707936437,0.7823569038176843
0.02,1.2822562337250354,1.0182698502840362,0.5609154942102583
0.03,1.4201440024098873,1.0260308343796953,0.336022953366529
0.04,1.5557940508963004,1.032824129832359,0.10805655018534033
0.05,1.689145610693647,1.038612543393765,-0.12260644643446372
0.06,1.8201386124637866,1.0433584492359493,-0.3555904665006373
0.07,1.9487382340634785,1.0470119373627875,-0.5905791489563281
0.08,2.074892867221699,1.0495428674186928,-0.8272093236690105
0.09,2.198536295032887,1.0509317315401563,-1.0650812997977952
0.1,2.3196023005914816,1.0511590218636682,-1.3037953865017942
0.11,2.43802472490412,1.0502051082796968,-1.5429521036333649
0.12,2.5537472314154144,1.0480349043126358,-1.7821902875790432
0.13,2.6667133806926535,1.0446313912778056,-2.02115713025013
0.14,2.7768606183538123,1.0399942043131865,-2.2594794083635747
0.15,2.8841263900168643,1.034122978556758,-2.4967838986363273
0.16,2.9884481412997843,1.0270173491465007,-2.732697377785338
0.17,3.0897633178205464,1.0186769512203944,-2.966846622527556
0.18,3.1879999778523302,1.0090826743206327,-3.1988611956757067
0.19,3.2830964382233754,0.9982252704364216,-3.4284241987279658
0.2,3.375008159951426,0.9861238552308049,-3.6552449201862167
0.21,3.463690619567881,0.9727975720834139,-3.8790326613266757
0.22,3.549099293604142,0.9582655643738792,-4.099496723425561
0.23,3.6311896585916066,0.942546975481832,-4.316346407759086
0.24,3.7099171910616757,0.925660948786903,-4.529291015603471
0.25,3.7852362060127174,0.9076259911453077,-4.738038099062148
0.26,3.857046327370821,0.888429914618899,-4.942229118066221
0.27,3.925297128414844,0.8680857454627019,-5.141629250776308
0.28,3.989978679538055,0.8466283096396219,-5.336073488197313
0.29,4.051081051133719,0.8240924331125643,-5.525396821334137
0.3,4.108594313595107,0.8005129418444344,-5.709434241191688
0.31,4.1625085373154835,0.7759246617981375,-5.888020738774867
0.32,4.2128137926881175,0.750362418936579,-6.06099130508858
0.33,4.259500150106276,0.7238610392226639,-6.228180931137728
0.34,4.3025576799632255,0.6964553486192979,-6.389424607927216
0.35000000000000003,4.341963689138431,0.6681762782614621,-6.544536829487339
0.36,4.377609608518825,0.6390269793159488,-6.693212084894278
0.37,4.409495563615378,0.6090408836887262,-6.835352250568069
0.38,4.43764974086328,0.57825971389352,-6.970907361854595
0.39,4.462100326697721,0.5467251924440556,-7.0998274540997395
0.4,4.482875507553893,0.5144790418540581,-7.222062562649387
0.41000000000000003,4.500003469866986,0.481562984637253,-7.33756272284942
0.42,4.513512400072191,0.4480187433073657,-7.446277970045721
0.43,4.523430484604699,0.41388804037812105,-7.548158339584177
0.44,4.5297859098997,0.37921259836324483,-7.6431538668106676
0.45,4.53258817340238,0.34403047352480715,-7.731179476884543
0.46,4.531781545529074,0.30836503802548987,-7.81203448250621
0.47000000000000003,4.527406469132915,0.2722558325344634,-7.885708766950446
0.48,4.519517388930432,0.23574498011609066,-7.952219121110037
0.49,4.508168749638154,0.19887460383473382,-8.011582335877769
0.5,4.493414995972608,0.16168682675475565,-8.063815202146426
0.51,4.475310572650325,0.1242237719405189,-8.108934510808792
0.52,4.453909924387831,0.08652756245638615,-8.146957052757655
0.53,4.429255158885817,0.04863924049148856,-8.177871559740876
0.54,4.401344721141391,0.010594932035875124,-8.20156524851011
0.55,4.370242417165034,-0.027565084455362793,-8.218070804403563
0.56,4.336021737160437,-0.0657997798365042,-8.227442740365062
0.5700000000000001,4.29875617133129,-0.1040681249618281,-8.22973556933843
0.58,4.258519209881283,-0.14232909068561325,-8.2250038042675
0.59,4.215384343014104,-0.1805416478621395,-8.213301958096094
0.6,4.169417065816808,-0.21866472967901152,-8.194663218221029
0.61,4.120649728634069,-0.2566576597472991,-8.169026048438871
0.62,4.06916266511214,-0.29448082830983063,-8.13644718626423
0.63,4.015044443120294,-0.33209472321583566,-8.09700465291983
0.64,3.958383630527804,-0.3694598323145436,-8.050776469628408
0.65,3.8992687952039438,-0.4065366434551839,-7.997840657612688
0.66,3.837788505017985,-0.44328564448698604,-7.938275238095401
0.67,3.7740053482727833,-0.4796642827343064,-7.872075352561629
0.68,3.707972526361058,-0.5156289459221154,-7.799192524798391
0.6900000000000001,3.6397948918933536,-0.5511420959145794,-7.719732845326684
0.7000000000000001,3.5695781731495186,-0.5861662973170434,-7.633805108122301
0.71,3.4974280984094013,-0.6206641147348518,-7.541518107161037
0.72,3.4234503959528477,-0.6545981127733507,-7.4429806364186835
0.73,3.3477507940597064,-0.6879308560378844,-7.338301489871033
0.74,3.270435021009826,-0.7206249091337981,-7.227589461493881
0.75,3.191608213054479,-0.7526426826931848,-7.110950905719133
0.76,3.111322547352889,-0.7839329211773999,-6.988271500396977
0.77,3.0296591266992148,-0.81445223680666,-6.859548239287946
0.78,2.946738123681404,-0.844167471375215,-6.72493754682939
0.79,2.8626797108874067,-0.8730454666773146,-6.58459584745866
0.8,2.777604060905171,-0.9010530645072088,-6.438679565613106
0.81,2.6916313463226467,-0.9281571066591472,-6.287345125730078
0.8200000000000001,2.604881739727782,-0.9543244349273797,-6.130748952246927
0.8300000000000001,2.517475413708527,-0.9795218911061561,-5.969047469601001
0.84,2.429532540852831,-1.0037163169897259,-5.802397102229656
0.85,2.341173293430897,-1.0268745541764717,-5.630954272739286
0.86,2.2524762996214656,-1.0489388483031823,-5.454643829286403
0.87,2.1635247688292556,-1.0698582996498684,-5.273448114153809
0.88,2.0744450509366357,-1.0896096038581065,-5.087605790944182
0.89,1.9853634958259747,-1.1081694565694726,-4.897355523260199
0.9,1.8964064533796416,-1.125514553425543,-4.702935974704538
0.91,1.8077002734800054,-1.1416215900678943,-4.504585808879875
0.92,1.7193713060094349,-1.1564672621381025,-4.302543689388887
0.93,1.6315459008502984,-1.170028265277744,-4.097048279834253
0.9400000000000001,1.5443504078849655,-1.1822812951283952,-3.888338243818649
0.9500000000000001,1.4579111769958049,-1.1932030473316324,-3.676652244944752
0.96,1.3723457726806372,-1.202764467029848,-3.4621878210630306
0.97,1.2877432383126708,-1.2109237791429432,-3.2450435877334325
0.98,1.2042184712835782,-1.2176634592311544,-3.025481798208684
0.99,1.1218894759210074,-1.2229683443957353,-2.8037811564440673
1.0,1.0408742565526066,-1.2268232717379406,-2.5802203663948626
1.01,0.9595057448252886,-1.2292073025568786,-2.355077949124703
1.02,0.8754370823765586,-1.2301340790465745,-2.1285674947330264
1.03,0.7882887501882757,-1.2296447392418732,-1.900865532171218
1.04,0.6976856291515801,-1.2277804579094311,-1.6721485511713936
1.05,0.6032691886315662,-1.2245815697802207,-1.4425961004259933
1.06,0.5050396555309824,-1.2200777037032076,-1.2124214461540221
1.07,0.40301247313412464,-1.2143150993827592,-0.9817650960457381
1.08,0.2971240149423001,-1.2073463233629713,-0.7507428790322405
1.09,0.18731065445681644,-1.199223942187939,-0.5194706240446277
1.1,0.07350876517898086,-1.1900005224017578,-0.2880641600139997
1.11,-0.044293038503524784,-1.179716252734244,-0.0566999563114956
1.12,-0.16609181140235915,-1.1684048503674398,0.17440394307374935
1.1300000000000001,-0.2920172723616543,-1.1561289368128285,0.4051629864348142
1.1400000000000001,-0.42220246863241184,-1.1429518879673004,0.6354962080360366
1.1500000000000001,-0.5567804474656329,-1.128937079727746,0.8653226421417546
1.16,-0.6958842561123162,-1.1141478879910562,1.094561323016301
1.17,-0.8396469418234688,-1.098647688654121,1.3231312849240238
1.18,-0.9881277329856298,-1.0824993941777123,1.5509509728939768
1.19,-1.135880198857901,-1.0657161699414455,1.7778416148204106
1.2,-1.27938714065071,-1.0482759358275944,2.0034736778757596
