x,y,q
0.1,0.1,0.1
2.987858199035983,0.013952042319613799,0.020000000000000004
2.9997161061039623,5.768538173069589,0.0033952042319613804
-2.160321853188359,6.413587319978329,0.5771933377301551
-2.9602367048108764,2.91634260082552,0.6990780657708484
2.3051718089642153,5.831212034574078,0.3615420666596369
-2.984250695784094,3.3505492944879536,0.6192754101233715
-0.06494386544035481,6.018958152431884,0.39698247046113255
1.0673970151817582,0.556774947482677,0.6415940622893016
2.909114601909523,0.5273166340996914,0.11983690097719787
2.9072902932159734,5.376329392585049,0.06471535350768894
-0.10005111458460578,5.850595073688508,0.5441044746092739
-2.9836239597645564,0.5045778635226682,0.6394699548297782
2.9067528189050655,5.7829664723057705,0.11440478183524463
-2.4510139915874385,5.885693730868548,0.5897371254141015
-2.6590939704419414,3.7830737231013982,0.6475430856282649
-1.3506318976585778,4.413953009303698,0.4430616808729663
-2.4081937532467346,1.1992513242806098,0.4857014690176664
2.9147593669170657,3.2497785680700653,0.1684952793298276
1.549348398960169,5.675053955765928,0.3418273847399893
0.5145061605239143,1.6199125448534342,0.6016881340505917
1.6102797195083445,0.24084313447107117,0.2221600678904026
2.9499950897027145,1.2075830270272223,0.04630032023614738
2.9062365475160994,5.670631846094181,0.12538833472633698
0.6491364035485927,5.870994794409119,0.5796020180820518
-2.8446230534069596,0.6633676233875729,0.6450596812491172
2.925508616342931,5.037341299983219,0.130842730463669
0.24837390627746034,5.913018713910202,0.5168184030446888
-2.1402429115766304,0.5388273868149093,0.6429837116954891
2.9078528949248064,2.367163473617024,0.11818110985103984
-2.986555990909154,5.552200458418468,0.2485344583468064
2.9698097805379353,6.297707766767776,0.5800734916765274
-1.1035406249943578,6.1894375743554395,0.6877781258444304
2.2872176161997597,0.9962552992504625,0.687721570019987
2.9999791230870865,2.8262261386291376,0.16839768692704496
1.3020299281274652,6.116914008032892,0.29946238255561825
2.979767880200403,1.3234512085682764,0.6416376390588511
2.7293034934507867,5.826125019025579,0.19650888476271278
-2.963230720722092,4.996405046324305,0.6022633903788291
1.3121690228362632,6.0367710756708455,0.5598668436703134
1.5953469289594562,1.2630718283684543,0.659663791934116
2.835904556445253,1.259141941091515,0.19227356203025703
2.8417078514597214,5.063542368271891,0.1451415503121772
-0.46481993790325216,5.4704833191109135,0.5208683918584068
2.338297619331036,0.561866219304507,0.599135171096932
2.909556730847453,2.9570104128271506,0.11610013904014391
2.6380725057001797,5.620085276138235,0.30731105518672946
2.019015455766899,4.558073739190478,0.5927396331324966
-2.6182346875929587,2.3911303443726566,0.5150813372322974
-2.948929354459745,4.147266004322133,0.29062116816049544
2.652374455984098,5.941336533279078,0.44378871724826285
-1.4038957040402305,4.61990648152102,0.6385125250527341
-1.5811618029083832,1.2423965680668778,0.5258419006573755
2.8649856569066907,1.243594064950178,0.17682384687242533
2.86339763695555,5.211817979656038,0.14204179118226035
-2.997609919597842,5.597065977139562,0.5353859770838298
2.4805033419186144,6.30570725896498,0.6132451954223392
-1.3573585593710555,3.9164410174308966,0.691895245438732
1.241046800821108,1.11080900416022,0.4608336262869629
2.9773028274539275,0.7655487170998182,0.1571642630447183
2.9518078880858654,5.78144947260307,0.09227129801445365
-2.4229767848534722,6.135911292955771,0.5873720770617523
2.985731594414539,3.705678865279152,0.6723283370017523
-2.473295045569099,6.044666030915218,0.43780072022809047
1.8112363452070284,3.921847173215758,0.648246675114331
1.3411475237673085,1.8657039089875225,0.4570093848330089
-0.13300890599094517,0.955659596143242,0.23227132938205317
2.997307026916208,0.10008244921542339,0.11879309255252953
2.9878404093726627,5.832473366787448,0.021887554176795294
-2.9881098895829368,6.350147053709177,0.5854360920964243
-2.5039511070818614,6.297878895664032,0.6935583145805602
-1.1090740807684984,3.972065250017838,0.6991437210244592
2.1721639294991406,0.8275774900295937,0.46712089710422977
2.9695098543528964,2.48558876326118,0.12946983871338236
-2.556051212702523,5.9074406494015115,0.26150586019745625
-2.263153228704898,4.2584558409693605,0.6168946509598968
0.7746523789772002,3.023096941315274,0.4875350491929258
2.9581802484641524,0.5144705106552379,0.35106319905082
2.9068926173654246,5.644607175119926,0.08655337097060578
1.4027492519970675,5.8742819607344225,0.5731160546090532
-2.8091960019116566,1.3634248257218013,0.6447398015343476
2.6391897863443887,4.9151422770198385,0.20081646272561493
2.7702286332089407,4.5087634053042365,0.5115958739745454
-2.9811295637944655,5.009924329240877,0.5020359279278782
0.9747817209261711,6.167166308076912,0.5511960257168755
2.7002345319578547,0.9241032678783295,0.6718362333793788
2.9926243484866655,4.365404252575158,0.15959395012577082
-1.5787465087769141,6.226015927733039,0.4524998202700929
